9963|2|000000000|000000000|000000000|000000000|000000000|000000000|000000000|000000000|000000000|000000000|000000000|000000001|000000001|000000002|000000000|000000002|000000001|000000000|000000001|000000003|000000000|000000000|000000001|000000000|000000000|000000000|000000000|000000000|000000001|000000000|000000000|000000000|000000000|000000000|000000000|000000000|000000000|000000000|000000000|000000000|000000000|000000000|000000000|000000000|000000000|000000000|000000000|000000000|000000000|000000000|000000001|000000000|000000000|000000001|000000000|000000001|000000000|000000002|000000000|000000000|000000000|000000000|000000000|000000000|000000000|000000388|000000437|000000006|000000007|000000048|000000414|000000441|000000009|000000047|000000061|000000495|000000424|000000578|000000032|000000013|000000022|000000017|000000142|000000042|000000065|000000015|000000473|000000068|000000074|000000228|000000196|000000007|000000005|000000039|000000020|000000022|000000020|000001564|000003.16|000000228|000000007|000000039|000000001|000000001|000000196|000000005|000000200|000000890|000000930|000002190|000001930|000000070|000000050|000000350|000000200|000001380|000000420|000000000|000000000|000000000|000000000|000000000|000000000|000000010|000000000|000000070|000000010|000000000|000000000|000000040|000000000|000000030|000000000|000000020|000000010|000000000|000000000|000000000|000000000|000000000|000000000|000000000|000000010|000000000|000000000|000000000|000000000|000000000|000000000|000000010|000000010|000000000|000000000|000000000|000000010|000000010|000000000|000000000|000004460|000000120|000000630|000000100|000000050|000000150|00000000|000000000|000000820|000000630|000000270|000001970|000000510|000000210|000000800|000000040|000000010|000000000|000000040|000000000|000000000|000000010|000000010|000000000|000000000|000000010|000000010|000000000|000000020|000000000|000000000|000000000|000000000|000000030|000000040|000000080|000000000|996302|
9963|3|000000000|000000000|000000000|000000000|000000003|000000000|000000000|000000000|000000001|000000000|000000000|000000000|000000000|000000000|000000000|000000000|000000000|000000000|000000000|000000000|000000000|000000001|000000000|000000000|000000000|000000000|000000001|000000000|000000000|000000000|000000000|000000000|000000000|000000000|000000000|000000000|000000000|000000000|000000001|000000000|000000002|000000002|000000000|000000000|000000001|000000000|000000000|000000000|000000000|000000000|000000000|000000001|000000001|000000001|000000001|000000000|000000002|000000000|000000000|000000000|000000000|000000000|000000000|000000000|000000000|000000148|000000339|000000002|000000010|000000043|000000100|000000340|000000006|000000038|000000057|000000404|000000334|000000474|000000013|000000006|000000013|000000030|000000107|000000035|000000050|000000000|000000000|000000065|000000042|000000178|000000156|000000011|000000005|000000047|000000007|000000025|000000010|000001244|000003.08|000000178|000000011|000000047|000000003|000000000|000000156|000000005|000000070|000000870|000000520|000001750|000001550|000000110|000000050|000000420|000000060|000001040|000000350|000000000|000000000|000000000|000000000|000000000|000000000|000000000|000000000|000000030|000000000|000000000|000000000|000000050|000000010|000000010|000000000|000000000|000000010|000000000|000000000|000000000|000000000|000000020|000000000|000000000|000000000|000000000|000000000|000000000|000000000|000000000|000000000|000000020|000000000|000000000|000000000|000000020|000000000|000000000|000000000|000000000|000003440|000000150|000000830|000000080|000000060|000000000|00000000|000000000|000000660|000000500|000000220|000001700|000000480|000000180|000000680|000000020|000000010|000000000|000000020|000000000|000000000|000000030|000000000|000000000|000000010|000000030|000000000|000000000|000000020|000000000|000000000|000000000|000000000|000000000|000000000|000000000|000000000|996303|
9963|4|000000000|000000000|000000000|000000000|000000001|000000000|000000000|000000000|000000003|000000002|000000000|000000000|000000001|000000000|000000000|000000000|000000000|000000000|000000001|000000003|000000002|000000005|000000001|000000000|000000000|000000000|000000000|000000000|000000000|000000002|000000000|000000000|000000000|000000000|000000000|000000000|000000001|000000000|000000000|000000001|000000003|000000001|000000000|000000000|000000000|000000000|000000000|000000001|000000000|000000001|000000000|000000002|000000002|000000001|000000001|000000001|000000001|000000000|000000000|000000001|000000001|000000000|000000001|000000000|000000000|000000207|000000276|000000003|000000003|000000027|000000162|000000277|000000006|000000033|000000061|000000346|000000266|000000426|000000020|000000009|000000018|000000014|000000152|000000060|000000082|000000000|000000014|000000084|000000068|000000151|000000115|000000006|000000005|000000056|000000013|000000037|000000023|000001085|000003.14|000000151|000000007|000000056|000000003|000000000|000000115|000000004|000000130|000001180|000000910|000001470|000001130|000000040|000000050|000000510|000000130|000001440|000000570|000000000|000000000|000000000|000000000|000000000|000000000|000000010|000000010|000000020|000000020|000000020|000000000|000000050|000000000|000000050|000000010|000000010|000000000|000000000|000000000|000000000|000000000|000000010|000000000|000000010|000000000|000000000|000000000|000000000|000000000|000000010|000000010|000000030|000000020|000000000|000000000|000000010|000000000|000000010|000000050|000000000|000003080|000000070|000000780|000000080|000000080|000000000|00000000|000000000|000000690|000000430|000000240|000001440|000000410|000000200|000000520|000000020|000000020|000000000|000000030|000000000|000000000|000000010|000000000|000000000|000000000|000000020|000000020|000000000|000000040|000000000|000000000|000000000|000000000|000000000|000000000|000000000|000000000|996304|
9964|1|000000000|000000000|000000000|000000000|000000000|000000000|000000000|000000000|000000001|000000000|000000000|000000000|000000000|000000000|000000000|000000000|000000000|000000000|000000000|000000000|000000000|000000000|000000000|000000000|000000000|000000000|000000000|000000000|000000000|000000000|000000000|000000000|000000000|000000000|000000000|000000000|000000000|000000000|000000000|000000001|000000001|000000000|000000001|000000000|000000001|000000000|000000000|000000000|000000000|000000000|000000000|000000000|000000002|000000001|000000000|000000000|000000000|000000000|000000000|000000000|000000000|000000000|000000000|000000000|000000000|000000078|000000199|000000001|000000007|000000018|000000051|000000203|000000004|000000036|000000018|000000219|000000194|000000222|000000009|000000003|000000009|000000007|000000080|000000015|000000019|000000000|000000000|000000033|000000047|000000088|000000106|000000005|000000001|000000009|000000010|000000011|000000004|000000656|000003.00|000000090|000000005|000000009|000000003|000000000|000000104|000000001|000000100|000000410|000000510|000000870|000001060|000000050|000000010|000000090|000000100|000000800|000000150|000000010|000000000|000000000|000000000|000000000|000000000|000000000|000000000|000000000|000000000|000000000|000000000|000000000|000000000|000000000|000000000|000000000|000000000|000000000|000000000|000000000|000000000|000000000|000000000|000000000|000000000|000000000|000000000|000000000|000000000|000000000|000000000|000000000|000000000|000000000|000000000|000000000|000000000|000000000|000000000|000000000|000001680|000000050|000000170|000000040|000000070|000000000|00000000|000000000|000000220|000000250|000000050|000000720|000000190|000000100|000000370|000000000|000000000|000000000|000000040|000000000|000000000|000000000|000000010|000000000|000000010|000000000|000000020|000000010|000000020|000000000|000000000|000000000|000000000|000000000|000000000|000000000|000000000|996401|
9964|2|000000000|000000000|000000000|000000000|000000000|000000000|000000001|000000000|000000001|000000000|000000000|000000000|000000000|000000000|000000000|000000000|000000000|000000001|000000000|000000001|000000000|000000000|000000000|000000002|000000000|000000000|000000002|000000000|000000001|000000000|000000000|000000000|000000000|000000000|000000000|000000000|000000000|000000000|000000000|000000000|000000000|000000000|000000000|000000001|000000000|000000000|000000000|000000000|000000000|000000000|000000000|000000001|000000000|000000000|000000000|000000000|000000000|000000000|000000000|000000000|000000000|000000000|000000001|000000000|000000000|000000073|000000201|000000005|000000006|000000029|000000047|000000201|000000004|000000053|000000028|000000231|000000192|000000248|000000023|000000005|000000019|000000011|000000105|000000007|000000007|000000000|000000000|000000043|000000062|000000100|000000092|000000007|000000006|000000018|000000008|000000007|000000000|000000718|000003.11|000000100|000000007|000000018|000000000|000000000|000000092|000000006|000000080|000000500|000000620|000000990|000000920|000000070|000000060|000000160|000000080|000001030|000000070|000000010|000000000|000000000|000000000|000000000|000000000|000000000|000000000|000000000|000000000|000000000|000000000|000000020|000000000|000000000|000000000|000000000|000000000|000000000|000000000|000000000|000000000|000000020|000000000|000000000|000000000|000000000|000000000|000000000|000000000|000000000|000000000|000000010|000000010|000000000|000000000|000000000|000000000|000000030|000000000|000000000|000001870|000000170|000000310|000000050|000000000|000000000|00000000|000000000|000000330|000000240|000000190|000000760|000000290|000000150|000000390|000000010|000000000|000000000|000000020|000000010|000000010|000000000|000000000|000000000|000000000|000000000|000000000|000000000|000000000|000000000|000000000|000000000|000000000|000000000|000000000|000000000|000000000|996402|
9964|3|000000000|000000000|000000000|000000001|000000001|000000002|000000000|000000000|000000001|000000000|000000001|000000000|000000000|000000000|000000000|000000001|000000000|000000000|000000000|000000001|000000000|000000002|000000001|000000000|000000000|000000000|000000002|000000000|000000000|000000000|000000000|000000000|000000000|000000000|000000000|000000000|000000002|000000001|000000000|000000001|000000001|000000000|000000000|000000000|000000000|000000000|000000000|000000000|000000001|000000000|000000002|000000004|000000000|000000000|000000000|000000000|000000000|000000000|000000000|000000000|000000000|000000000|000000000|000000000|000000000|000000117|000000196|000000006|000000013|000000043|000000070|000000192|000000013|000000073|000000041|000000254|000000188|000000278|000000026|000000010|000000011|000000018|000000170|000000019|000000022|000000000|000000000|000000079|000000091|000000093|000000095|000000011|000000006|000000041|000000008|000000007|000000012|000000767|000003.02|000000094|000000011|000000041|000000001|000000000|000000094|000000006|000000080|000000850|000001030|000000890|000000950|000000090|000000050|000000380|000000080|000001690|000000170|000000010|000000000|000000000|000000000|000000000|000000000|000000000|000000000|000000020|000000000|000000010|000000000|000000020|000000000|000000010|000000000|000000000|000000000|000000000|000000000|000000000|000000000|000000000|000000000|000000010|000000000|000000010|000000010|000000010|000000000|000000000|000000020|000000010|000000000|000000020|000000010|000000020|000000000|000000000|000000020|000000000|000001800|000000170|000000690|000000080|000000050|000000000|00000000|000000000|000000400|000000280|000000170|000000990|000000300|000000100|000000420|000000000|000000020|000000010|000000010|000000000|000000000|000000040|000000000|000000000|000000000|000000000|000000030|000000010|000000010|000000000|000000000|000000000|000000000|000000000|000000000|000000000|000000000|996403|
9964|4|000000000|000000000|000000000|000000000|000000000|000000000|000000000|000000000|000000000|000000001|000000000|000000000|000000001|000000000|000000000|000000000|000000000|000000000|000000000|000000000|000000000|000000000|000000000|000000000|000000000|000000001|000000000|000000000|000000000|000000000|000000000|000000000|000000000|000000000|000000000|000000000|000000000|000000000|000000001|000000002|000000001|000000000|000000000|000000000|000000000|000000000|000000000|000000000|000000000|000000001|000000000|000000001|000000002|000000001|000000000|000000000|000000000|000000000|000000000|000000000|000000000|000000000|000000000|000000000|000000000|000000057|000000162|000000001|000000004|000000030|000000047|000000161|000000003|000000025|000000025|000000190|000000158|000000221|000000008|000000005|000000008|000000014|000000043|000000018|000000021|000000000|000000000|000000021|000000022|000000077|000000081|000000014|000000001|000000010|000000007|000000011|000000007|000000590|000003.11|000000077|000000014|000000010|000000003|000000000|000000081|000000001|000000070|000000290|000000290|000000760|000000800|000000140|000000010|000000090|000000070|000000420|000000170|000000000|000000000|000000000|000000000|000000000|000000000|000000000|000000000|000000010|000000000|000000000|000000000|000000010|000000000|000000010|000000010|000000000|000000000|000000000|000000000|000000000|000000000|000000000|000000000|000000000|000000010|000000000|000000000|000000000|000000000|000000000|000000000|000000000|000000010|000000000|000000000|000000010|000000000|000000000|000000000|000000000|000001550|000000170|000000230|000000060|000000060|000000000|00000000|000000000|000000190|000000190|000000070|000000790|000000260|000000120|000000330|000000020|000000000|000000000|000000010|000000000|000000010|000000020|000000000|000000000|000000010|000000020|000000010|000000010|000000010|000000000|000000000|000000000|000000000|000000000|000000000|000000000|000000000|996404|
9964|5|000000000|000000000|000000000|000000000|000000000|000000000|000000000|000000000|000000001|000000000|000000000|000000000|000000000|000000000|000000000|000000000|000000000|000000000|000000000|000000000|000000000|000000000|000000000|000000000|000000000|000000000|000000000|000000000|000000000|000000000|000000000|000000000|000000000|000000000|000000000|000000000|000000000|000000000|000000000|000000000|000000000|000000000|000000000|000000000|000000000|000000000|000000000|000000000|000000001|000000000|000000000|000000000|000000000|000000000|000000000|000000001|000000000|000000000|000000000|000000000|000000000|000000000|000000000|000000000|000000000|000000087|000000242|000000003|000000011|000000037|000000043|000000241|000000007|000000047|000000018|000000271|000000238|000000297|000000022|000000011|000000011|000000012|000000103|000000007|000000010|000000000|000000000|000000050|000000053|000000122|000000116|000000010|000000006|000000012|000000005|000000006|000000001|000000850|000003.14|000000122|000000010|000000012|000000001|000000000|000000116|000000006|000000050|000000550|000000540|000001210|000001140|000000100|000000060|000000120|000000050|000001030|000000070|000000000|000000000|000000000|000000000|000000000|000000000|000000000|000000000|000000010|000000020|000000000|000000000|000000000|000000000|000000000|000000000|000000000|000000000|000000000|000000000|000000000|000000000|000000000|000000000|000000000|000000000|000000000|000000000|000000000|000000000|000000000|000000000|000000000|000000000|000000000|000000000|000000000|000000000|000000000|000000000|000000000|000002280|000000140|000000180|000000150|000000040|000000000|00000000|000000000|000000390|000000380|000000220|000000960|000000240|000000120|000000290|000000010|000000020|000000040|000000050|000000000|000000000|000000030|000000000|000000000|000000010|000000010|000000010|000000000|000000010|000000000|000000000|000000000|000000000|000000000|000000000|000000000|000000000|996405|
9965|1|000000000|000000000|000000000|000000000|000000000|000000000|000000000|000000000|000000000|000000001|000000000|000000000|000000000|000000001|000000001|000000003|000000006|000000002|000000001|000000000|000000001|000000000|000000001|000000000|000000000|000000000|000000000|000000000|000000000|000000000|000000000|000000000|000000000|000000000|000000000|000000000|000000000|000000000|000000000|000000000|000000000|000000001|000000000|000000000|000000001|000000000|000000003|000000003|000000000|000000000|000000000|000000000|000000000|000000000|000000000|000000001|000000000|000000000|000000000|000000000|000000000|000000000|000000000|000000000|000000000|000000230|000000232|000000009|000000017|000000040|000000096|000000229|000000001|000000029|000000025|000000254|000000225|000000238|000000012|000000005|000000019|000000013|000000071|000000016|000000017|000000012|000000220|000000048|000000023|000000102|000000123|000000007|000000007|000000007|000000008|000000013|000000003|000000753|000002.96|000000103|000000007|000000007|000000001|000000000|000000122|000000007|000000080|000000600|000000260|000000980|000001220|000000070|000000070|000000070|000000080|000000700|000000160|000000000|000000000|000000000|000000000|000000000|000000000|000000000|000000000|000000040|000000010|000000000|000000000|000000000|000000000|000000010|000000000|000000000|000000000|000000000|000000000|000000000|000000000|000000000|000000000|000000000|000000000|000000000|000000000|000000000|000000000|000000000|000000000|000000010|000000010|000000000|000000000|000000000|000000000|000000000|000000000|000000010|000001920|000000100|000000110|000000030|000000060|000000000|00000066|000000010|000000330|000000220|000000130|000000820|000000240|000000110|000000280|000000000|000000000|000000010|000000010|000000010|000000000|000000000|000000000|000000000|000000010|000000020|000000020|000000010|000000000|000000000|000000000|000000000|000000000|000000000|000000000|000000000|000000000|996501|
9965|2|000000000|000000000|000000000|000000000|000000000|000000000|000000000|000000000|000000000|000000000|000000000|000000000|000000000|000000000|000000000|000000000|000000000|000000000|000000000|000000000|000000000|000000000|000000000|000000000|000000000|000000000|000000000|000000000|000000000|000000000|000000000|000000000|000000000|000000000|000000000|000000000|000000000|000000000|000000000|000000000|000000000|000000000|000000000|000000000|000000000|000000000|000000000|000000000|000000000|000000000|000000000|000000000|000000000|000000000|000000000|000000000|000000000|000000000|000000000|000000000|000000000|000000000|000000000|000000000|000000000|000000003|000000046|000000000|000000000|000000004|000000008|000000044|000000002|000000002|000000005|000000044|000000043|000000034|000000008|000000003|000000001|000000001|000000011|000000002|000000003|000000000|000000000|000000005|000000006|000000017|000000026|000000000|000000000|000000001|000000000|000000001|000000001|000000133|000003.02|000000017|000000000|000000001|000000000|000000000|000000026|000000000|000000000|000000060|000000070|000000170|000000250|000000000|000000000|000000010|000000000|000000110|000000020|000000000|000000000|000000000|000000000|000000000|000000000|000000000|000000000|000000000|000000010|000000000|000000000|000000000|000000000|000000000|000000000|000000000|000000000|000000000|000000000|000000000|000000000|000000000|000000000|000000000|000000000|000000000|000000000|000000000|000000000|000000000|000000000|000000000|000000000|000000000|000000000|000000000|000000000|000000000|000000000|000000000|000000360|000000000|000000020|000000030|000000000|000000000|00000000|000000000|000000040|000000050|000000070|000000130|000000020|000000020|000000050|000000020|000000010|000000000|000000000|000000000|000000000|000000000|000000000|000000000|000000000|000000000|000000000|000000000|000000000|000000000|000000000|000000000|000000000|000000000|000000000|000000000|000000000|996502|
